CaseID,Activity,Timestamp
1156,"Civil, Putty for glass work (Indent the item)",7/4/2023
1156,Revisit the location,7/4/2023
1156,Status: Resolved,7/5/2023
1158,Electrical (Residence/Visitor Hostels/Sport Complex) (Request received),6/20/2023
1158,Er. Akhilesh Mishra (Assigned),7/4/2023
1158,Revisit the location,7/4/2023
1158,Status: Resolved,7/5/2023
1159,Electrical (Office/Academics/Hostels) (Request received),6/20/2023
1159,Er. Satya Prakash Sahu (Assigned),7/4/2023
1159,Devendra Kumar  (Visits the Place),7/4/2023
1159,"Electrical, Common, 20W LED Batten Fitting (4 ft) Retrofit type, Black screw 1.25"", 32 mm (Indent the item)",7/4/2023
1159,Status: Underway,6/20/2023
1160,Electrical (Office/Academics/Hostels) (Request received),6/20/2023
1160,Er. Satya Prakash Sahu (Assigned),7/4/2023
1160,Pankaj Singh  (Visits the Place),7/4/2023
1160,"Electrical, 20W LED Batten Fitting (4 ft) Retrofit type (Indent the item)",7/4/2023
1160,Status: Underway,6/20/2023
1161,Electrical (Office/Academics/Hostels) (Request received),6/20/2023
1161,Er. Satya Prakash Sahu (Assigned),7/4/2023
1161,Anand Singh (Visits the Place),7/4/2023
1161,"Electrical, 20W LED Batten Fitting (4 ft) Retrofit type (Indent the item)",7/4/2023
1161,Revisit the location,7/4/2023
1161,Status: Resolved,7/5/2023
1162,Electrical (Office/Academics/Hostels) (Request received),6/21/2023
1162,Er. Satya Prakash Sahu (Assigned),7/4/2023
1162,Revisit the location,7/4/2023
1162,Status: Resolved,7/5/2023
1163,Electrical (Office/Academics/Hostels) (Request received),6/21/2023
1163,Er. Satya Prakash Sahu (Assigned),7/4/2023
1163,Anand Singh (Visits the Place),7/4/2023
1163,"Electrical, 9W LED Bulb, B-22 (Indent the item)",7/4/2023
1163,Revisit the location,7/4/2023
1163,Status: Resolved,7/5/2023
1164,Electrical (Residence/Visitor Hostels/Sport Complex) (Request received),6/22/2023
1164,Er. Akhilesh Mishra (Assigned),7/4/2023
1164,Bablu Prasad (Visits the Place),7/4/2023
1164,"Electrical, Electrical, Buzzer Bell, 20W LED Batten Fitting (4 ft) Retrofit type (Indent the item)",7/4/2023
1164,Revisit the location,7/4/2023
1164,Status: Resolved,7/5/2023
1165,Electrical (Residence/Visitor Hostels/Sport Complex) (Request received),6/22/2023
1165,Er. Akhilesh Mishra (Assigned),7/4/2023
1165,Bablu Prasad (Visits the Place),7/4/2023
1165,"Fan, Fan, Fan, Capacitor 1.5 MFD, Mobile Oil for fans, Varnish (Indent the item)",7/4/2023
1165,Revisit the location,7/4/2023
1165,Status: Resolved,7/5/2023
1166,Electrical (Residence/Visitor Hostels/Sport Complex) (Request received),6/23/2023
1166,Er. Akhilesh Mishra (Assigned),7/4/2023
1166,Bablu Prasad (Visits the Place),7/4/2023
1166,"Electrical, Common, Electrical, Common, Electrical, MCB Box Mettalic, 2 Pole, PVC Gully- WP 50, 32 amp DP MCB, Black screw 1.25"", 32 mm, 2.5 mm cupper wire (old) (Indent the item)",7/4/2023
1166,Revisit the location,7/4/2023
1166,Status: Resolved,7/5/2023
1167,Electrical (Residence/Visitor Hostels/Sport Complex) (Request received),6/23/2023
1167,Er. Akhilesh Mishra (Assigned),7/4/2023
1167,Anand Singh (Visits the Place),7/4/2023
1167,"Electrical, Common, Common, 12W LED Fitting-(1'x1'), PVC Gully- WP 50, Black screw 1.25"", 32 mm (Indent the item)",7/4/2023
1167,Status: Underway,6/24/2023
1168,Electrical (Residence/Visitor Hostels/Sport Complex) (Request received),6/24/2023
1168,Er. Akhilesh Mishra (Assigned),7/4/2023
1168,Bablu Prasad (Visits the Place),7/4/2023
1168,"Fan, Capacitor 2.5 MFD x (Indent the item)",7/4/2023
1168,Revisit the location,7/4/2023
1168,Status: Resolved,7/5/2023
1169,Electrical (Office/Academics/Hostels) (Request received),6/20/2023
1169,Er. Satya Prakash Sahu (Assigned),6/27/2023
1169,Amit Kumar (Visits the Place),6/27/2023
1169,"Plumbing, Plumbing, Dhaga Roll, Tap Washer (Indent the item)",6/27/2023
1169,Revisit the location,6/27/2023
1169,Status: Resolved,6/28/2023
1171,Plumbing (Request received),6/15/2023
1171,Er. Manik Chandra (Assigned),6/27/2023
1171,Amit Kumar (Visits the Place),6/27/2023
1171,"Plumbing, Plumbing, Plumbing, Cistern Washer Cera, PVC Connection Pipe Washer, Tap Washer (Indent the item)",6/27/2023
1171,Revisit the location,6/27/2023
1171,Status: Resolved,6/28/2023
1172,Plumbing (Request received),6/19/2023
1172,Er. Manik Chandra (Assigned),6/27/2023
1172,Amit Kumar (Visits the Place),6/27/2023
1172,"Plumbing, Plumbing, Dhaga Roll, PVC Connection Pipe Washer (Indent the item)",6/27/2023
1172,Revisit the location,6/27/2023
1172,Status: Resolved,6/28/2023
1173,Plumbing (Request received),6/20/2023
1173,Er. Manik Chandra (Assigned),6/27/2023
1173,Amit Kumar (Visits the Place),6/27/2023
1173,"Common, Plumbing, Plumbing, Common, GI Washer 10 MM Dia, Dhaga Roll, Gasket Sheet, Nut bolt-(1.5""x6MM) (Indent the item)",6/27/2023
1173,Revisit the location,6/27/2023
1173,Status: Resolved,6/28/2023
1174,Plumbing (Request received),6/20/2023
1174,Er. Manik Chandra (Assigned),6/27/2023
1174,Amit Kumar (Visits the Place),6/27/2023
1174,"Plumbing, Plumbing, Dhaga Roll, PVC Waste Pipe Flexible (Indent the item)",6/27/2023
1174,Revisit the location,6/27/2023
1174,Status: Resolved,6/28/2023
1175,Plumbing (Request received),6/21/2023
1175,Er. Manik Chandra (Assigned),6/27/2023
1175,Amit Kumar (Visits the Place),6/27/2023
1175,"Plumbing, Plumbing, Tap Spindle L&K, PVC Connection Pipe Washer (Indent the item)",6/27/2023
1175,Revisit the location,6/27/2023
1175,Status: Resolved,6/28/2023
1176,Plumbing (Request received),6/22/2023
1176,Er. Manik Chandra (Assigned),6/27/2023
1176,Revisit the location,6/27/2023
1176,Status: Resolved,6/28/2023
1177,Plumbing (Request received),6/23/2023
1177,Er. Manik Chandra (Assigned),6/27/2023
1177,Amit Kumar (Visits the Place),6/27/2023
1177,"Plumbing, Plumbing, Dhaga Roll, Grease (Indent the item)",6/27/2023
1177,Revisit the location,6/27/2023
1177,Status: Resolved,6/28/2023
1178,Electrical (Office/Academics/Hostels) (Request received),6/14/2023
1178,Er. Satya Prakash Sahu (Assigned),7/5/2023
1178,Revisit the location,7/5/2023
1178,Status: Resolved,7/6/2023
1179,Electrical (Office/Academics/Hostels) (Request received),6/14/2023
1179,Er. Satya Prakash Sahu (Assigned),7/5/2023
1179,Revisit the location,7/5/2023
1179,Status: Resolved,7/6/2023
1180,Electrical (Office/Academics/Hostels) (Request received),6/10/2023
1180,Er. Satya Prakash Sahu (Assigned),7/5/2023
1180,Revisit the location,7/5/2023
1180,Status: Resolved,7/6/2023
1181,Electrical (Office/Academics/Hostels) (Request received),6/26/2023
1181,Er. Satya Prakash Sahu (Assigned),7/5/2023
1181,Anand Singh (Visits the Place),7/5/2023
1181,"Fan, Wall Fan Fibre 400 MM Crompton (Indent the item)",7/5/2023
1181,Revisit the location,7/5/2023
1181,Status: Resolved,7/6/2023
1182,Electrical (Office/Academics/Hostels) (Request received),6/25/2023
1182,Er. Satya Prakash Sahu (Assigned),7/5/2023
1182,Devendra Kumar  (Visits the Place),7/5/2023
1182,"Electrical, Electrical, PVC Tape roll, MCB, 63 Amp, 4 Pole (Indent the item)",7/5/2023
1182,Revisit the location,7/5/2023
1182,Status: Resolved,7/6/2023
1183,Electrical (Office/Academics/Hostels) (Request received),6/23/2023
1183,Er. Satya Prakash Sahu (Assigned),7/5/2023
1183,Pankaj Singh  (Visits the Place),7/5/2023
1183,"Electrical, Electrical, PVC Tape roll, 20W LED Batten Fitting (4 ft) Retrofit type (Indent the item)",7/5/2023
1183,Revisit the location,7/5/2023
1183,Status: Resolved,7/6/2023
1184,Electrical (Office/Academics/Hostels) (Request received),6/22/2023
1184,Er. Satya Prakash Sahu (Assigned),7/5/2023
1184,Pankaj Singh  (Visits the Place),7/5/2023
1184,"Electrical, 10W LED Batten fitting, Crompton (Indent the item)",7/5/2023
1184,Revisit the location,7/5/2023
1184,Status: Resolved,7/6/2023
1185,Electrical (Office/Academics/Hostels) (Request received),6/22/2023
1185,Er. Satya Prakash Sahu (Assigned),7/5/2023
1185,Pankaj Singh  (Visits the Place),7/5/2023
1185,"Electrical, 32 amp DP MCB (Indent the item)",7/5/2023
1185,Revisit the location,7/5/2023
1185,Status: Resolved,7/6/2023
1186,Electrical (Office/Academics/Hostels) (Request received),6/8/2023
1186,Er. Satya Prakash Sahu (Assigned),7/5/2023
1186,Ravi Prakash (Visits the Place),7/5/2023
1186,"Fan, Exhaust Fan-300 MM Havell (Indent the item)",7/5/2023
1186,Revisit the location,7/5/2023
1186,Status: Resolved,7/6/2023
1187,Electrical (Office/Academics/Hostels) (Request received),6/9/2023
1187,Er. Satya Prakash Sahu (Assigned),7/5/2023
1187,Ravi Prakash (Visits the Place),7/5/2023
1187,"Fan, Fan, Fan, Fan, Plumbing, Bearing-6201, Capacitor 2.5 MFD x, Varnish, Bearing-6202, Grease (Indent the item)",7/5/2023
1187,Revisit the location,7/5/2023
1187,Status: Resolved,7/6/2023
1188,Electrical (Office/Academics/Hostels) (Request received),6/9/2023
1188,Er. Satya Prakash Sahu (Assigned),7/5/2023
1188,Ravi Prakash (Visits the Place),7/5/2023
1188,"Fan, Fan, Fan, Fan, Plumbing, Bearing-6201, Capacitor 2.5 MFD x, Varnish, Bearing-6202, Grease (Indent the item)",7/5/2023
1188,Revisit the location,7/5/2023
1188,Status: Resolved,7/6/2023
1189,Electrical (Office/Academics/Hostels) (Request received),6/9/2023
1189,Er. Satya Prakash Sahu (Assigned),7/5/2023
1189,Ravi Prakash (Visits the Place),7/5/2023
1189,"Fan, Plumbing, Varnish, Grease (Indent the item)",7/5/2023
1189,Revisit the location,7/5/2023
1189,Status: Resolved,7/6/2023
1190,Electrical (Office/Academics/Hostels) (Request received),6/9/2023
1190,Er. Satya Prakash Sahu (Assigned),7/5/2023
1190,Ravi Prakash (Visits the Place),7/5/2023
1190,"Fan, Fan, Fan, Fan, Plumbing, Bearing-6201, Capacitor 2.5 MFD x, Varnish, Bearing-6202, Grease (Indent the item)",7/5/2023
1190,Revisit the location,7/5/2023
1190,Status: Resolved,7/6/2023
1192,Electrical (Office/Academics/Hostels) (Request received),6/9/2023
1192,Er. Satya Prakash Sahu (Assigned),7/5/2023
1192,Ravi Prakash (Visits the Place),7/5/2023
1192,"Fan, Fan, Fan, Plumbing, Bearing-6201, Varnish, Bearing-6202, Grease (Indent the item)",7/5/2023
1192,Revisit the location,7/5/2023
1192,Status: Resolved,7/6/2023
1193,Electrical (Office/Academics/Hostels) (Request received),6/9/2023
1193,Er. Satya Prakash Sahu (Assigned),7/5/2023
1193,Revisit the location,7/5/2023
1193,Status: Resolved,7/6/2023
1194,Electrical (Office/Academics/Hostels) (Request received),6/1/2023
1194,Er. Satya Prakash Sahu (Assigned),7/5/2023
1194,Revisit the location,7/5/2023
1194,Status: Resolved,7/6/2023
1195,Electrical (Office/Academics/Hostels) (Request received),5/29/2023
1195,Er. Satya Prakash Sahu (Assigned),6/26/2023
1195,Revisit the location,6/26/2023
1195,Status: Resolved,6/27/2023
1197,Electrical (Residence/Visitor Hostels/Sport Complex) (Request received),5/30/2023
1197,Er. Akhilesh Mishra (Assigned),6/26/2023
1197,Ravi Prakash (Visits the Place),6/26/2023
1197,"Fan, Plumbing, Varnish, Grease (Indent the item)",6/26/2023
1197,Revisit the location,6/26/2023
1197,Status: Resolved,6/27/2023
1198,Electrical (Office/Academics/Hostels) (Request received),5/29/2023
1198,Er. Satya Prakash Sahu (Assigned),6/26/2023
1198,Revisit the location,6/26/2023
1198,Status: Resolved,6/27/2023
1200,Electrical (Office/Academics/Hostels) (Request received),5/26/2023
1200,Er. Satya Prakash Sahu (Assigned),6/26/2023
1200,Revisit the location,6/26/2023
1200,Status: Resolved,6/27/2023
1202,Electrical (Office/Academics/Hostels) (Request received),5/25/2023
1202,Er. Satya Prakash Sahu (Assigned),6/26/2023
1202,Revisit the location,6/26/2023
1202,Status: Resolved,6/27/2023
1204,Electrical (Office/Academics/Hostels) (Request received),5/23/2023
1204,Er. Satya Prakash Sahu (Assigned),6/26/2023
1204,Ravi Prakash (Visits the Place),6/26/2023
1204,"Fan, Fan, Fan, Mobile Oil for fans, Washing Power, PVC wall fan Hub-old (Indent the item)",6/26/2023
1204,Revisit the location,6/26/2023
1204,Status: Resolved,6/27/2023
1205,Electrical (Office/Academics/Hostels) (Request received),6/23/2023
1205,Er. Satya Prakash Sahu (Assigned),6/26/2023
1205,Ravi Prakash (Visits the Place),6/26/2023
1205,"Fan, Fan, Plumbing, Varnish, Bearing-6202, Grease (Indent the item)",6/26/2023
1205,Revisit the location,6/26/2023
1205,Status: Resolved,6/27/2023
1206,Electrical (Office/Academics/Hostels) (Request received),6/23/2023
1206,Er. Satya Prakash Sahu (Assigned),6/26/2023
1206,Ravi Prakash (Visits the Place),6/26/2023
1206,"Fan, Electrical, Electrical, Fan, Varnish, PVC Tape roll, 1.0 Sq.mm copper wire, single core, Bearing 6204 (Indent the item)",6/26/2023
1206,Revisit the location,6/26/2023
1206,Status: Resolved,6/27/2023
1207,Electrical (Residence/Visitor Hostels/Sport Complex) (Request received),5/18/2023
1207,Er. Akhilesh Mishra (Assigned),6/26/2023
1207,Ravi Prakash (Visits the Place),6/26/2023
1207,"Fan, Fan, Fan, Fan, Plumbing, Bearing-6201, Capacitor 2.5 MFD x, Varnish, Bearing-6202, Grease (Indent the item)",6/26/2023
1207,Revisit the location,6/26/2023
1207,Status: Resolved,6/27/2023
1208,Electrical (Office/Academics/Hostels) (Request received),5/18/2023
1208,Er. Satya Prakash Sahu (Assigned),6/26/2023
1208,Revisit the location,6/26/2023
1208,Status: Resolved,6/27/2023
1209,Electrical (Office/Academics/Hostels) (Request received),5/18/2023
1209,Er. Satya Prakash Sahu (Assigned),6/26/2023
1209,Revisit the location,6/26/2023
1209,Status: Resolved,6/27/2023
1210,Electrical (Office/Academics/Hostels) (Request received),5/18/2023
1210,Er. Satya Prakash Sahu (Assigned),6/26/2023
1210,Revisit the location,6/26/2023
1210,Status: Resolved,6/27/2023
1212,Electrical (Office/Academics/Hostels) (Request received),5/18/2023
1212,Er. Satya Prakash Sahu (Assigned),6/26/2023
1212,Ravi Prakash (Visits the Place),6/26/2023
1212,"Fan, Fan, Fan, Plumbing, Bearing-6201, Varnish, Bearing-6202, Grease (Indent the item)",6/26/2023
1212,Revisit the location,6/26/2023
1212,Status: Resolved,6/27/2023
1213,Electrical (Office/Academics/Hostels) (Request received),5/18/2023
1213,Er. Satya Prakash Sahu (Assigned),6/26/2023
1213,Ravi Prakash (Visits the Place),6/26/2023
1213,"Fan, Fan, Fan, Fan, Plumbing, Bearing-6201, Capacitor 2.5 MFD x, Varnish, Bearing-6202, Grease (Indent the item)",6/26/2023
1213,Revisit the location,6/26/2023
1213,Status: Resolved,6/27/2023
1214,Electrical (Office/Academics/Hostels) (Request received),5/18/2023
1214,Er. Satya Prakash Sahu (Assigned),6/26/2023
1214,Ravi Prakash (Visits the Place),6/26/2023
1214,"Fan, Fan, Fan, Fan, Fan, Fan, Fan, Fan, Fan, Fan, Fan, Plumbing, Fan, Green Paper- 7 No., 10/76 two core twisted wire, PVC 7 No. White, Glass Sleeving No-1 (1 mtr. length), Glass Sleeving No.2 (1 mtr. length), Thinner, Varnish, Winding wire-36 No., Bearing-6200, Capacitor 2.0 MFD, Washing Power, Grease, Cotton tape 1/2"" (Indent the item)",6/26/2023
1214,Revisit the location,6/26/2023
1214,Status: Resolved,6/27/2023
1215,Electrical (Office/Academics/Hostels) (Request received),5/18/2023
1215,Er. Satya Prakash Sahu (Assigned),6/26/2023
1215,Gyan Kushwaha (Visits the Place),6/26/2023
1215,"Fan, Fan, Fan, Fan, Fan, Fan, Fan, Fan, Fan, Fan, Fan, Green Paper- 7 No., 10/76 two core twisted wire, Mobile Oil for fans, PVC 7 No. White, Glass Sleeving No-1 (1 mtr. length), Glass Sleeving No.2 (1 mtr. length), Thinner, Varnish, Winding wire-37 No., Washing Power, Cotton tape 1/2"" (Indent the item)",6/26/2023
1215,Revisit the location,6/26/2023
1215,Status: Resolved,6/27/2023
1216,Electrical (Office/Academics/Hostels) (Request received),5/18/2023
1216,Er. Satya Prakash Sahu (Assigned),6/26/2023
1216,Gyan Kushwaha (Visits the Place),6/26/2023
1216,"Fan, Fan, Fan, Fan, Fan, Fan, Fan, Fan, Fan, Electrical, Fan, Plumbing, Fan, Bearing-6201, Green Paper- 7 No., 10/76 two core twisted wire, PVC 7 No. White, Glass Sleeving No-1 (1 mtr. length), Glass Sleeving No.2 (1 mtr. length), Thinner, Varnish, Winding wire-32 No., PVC Tape roll, Capacitor 2.0 MFD, Grease, Cotton tape 1/2"" (Indent the item)",6/26/2023
1216,Revisit the location,6/26/2023
1216,Status: Resolved,6/27/2023
1217,Electrical (Residence/Visitor Hostels/Sport Complex) (Request received),5/18/2023
1217,Er. Akhilesh Mishra (Assigned),6/26/2023
1217,Revisit the location,6/26/2023
1217,Status: Resolved,6/27/2023
1218,Electrical (Office/Academics/Hostels) (Request received),5/12/2023
1218,Er. Satya Prakash Sahu (Assigned),6/26/2023
1218,Pankaj Singh  (Visits the Place),6/26/2023
1218,"Fan, Common, Exhaust Fan-300 MM Havell, Anchor Fastner Pin Type-10MM (Indent the item)",6/26/2023
1218,Revisit the location,6/26/2023
1218,Status: Resolved,6/27/2023
1219,Electrical (Office/Academics/Hostels) (Request received),6/26/2023
1219,Er. Satya Prakash Sahu (Assigned),6/26/2023
1219,Gyan Kushwaha (Visits the Place),6/26/2023
1219,"Fan, Plumbing, Varnish, Grease (Indent the item)",6/26/2023
1219,Revisit the location,6/26/2023
1219,Status: Resolved,6/27/2023
1220,Electrical (Office/Academics/Hostels) (Request received),6/26/2023
1220,Er. Satya Prakash Sahu (Assigned),6/26/2023
1220,Gyan Kushwaha (Visits the Place),6/26/2023
1220,"Fan, Fan, Fan, Fan, Fan, Fan, Fan, Fan, Fan, Fan, Fan, Plumbing, Fan, Bearing-6201, Capacitor 2.5 MFD x, Green Paper- 7 No., 10/76 two core twisted wire, PVC 7 No. White, Glass Sleeving No-1 (1 mtr. length), Glass Sleeving No.2 (1 mtr. length), Thinner, Varnish, Winding wire-32 No., Dhoti- old , Grease, Cotton tape 1/2"" (Indent the item)",6/26/2023
1220,Revisit the location,6/26/2023
1220,Status: Resolved,6/27/2023
1221,Electrical (Office/Academics/Hostels) (Request received),6/26/2023
1221,Er. Satya Prakash Sahu (Assigned),6/26/2023
1221,"Charan Singh, Gyan Kushwaha (Visits the Place)",6/26/2023
1221,"Fan, Fan, Fan, Fan, Fan, Fan, Fan, Fan, Fan, Fan, Fan, Fan, Plumbing, Fan, Bearing-6201, Capacitor 3.15 MFD x, Green Paper- 7 No., 10/76 two core twisted wire, PVC 7 No. White, Glass Sleeving No-1 (1 mtr. length), Glass Sleeving No.2 (1 mtr. length), Thinner, Varnish, Winding Wire-28 No., Winding Wire-30 No., Washing Power, Grease, Cotton tape 1/2"" (Indent the item)",6/26/2023
1221,Revisit the location,6/26/2023
1221,Status: Resolved,6/27/2023
1222,Electrical (Office/Academics/Hostels) (Request received),5/17/2023
1222,Er. Satya Prakash Sahu (Assigned),6/26/2023
1222,Revisit the location,6/26/2023
1222,Status: Resolved,6/27/2023
1223,Electrical (Office/Academics/Hostels) (Request received),5/16/2023
1223,Er. Satya Prakash Sahu (Assigned),6/26/2023
1223,Ravi Prakash (Visits the Place),6/26/2023
1223,"Fan, Fan, Fan, Fan, Fan, Fan, Fan, Fan, Fan, Fan, Fan, Plumbing, Bearing-6201, Capacitor 2.5 MFD x, Condenser Fibre Clip, Dhaga, 10/76 two core twisted wire, PVC 7 No. White, Glass Sleeving No-1 (1 mtr. length), Glass Sleeving No.2 (1 mtr. length), Varnish, Winding Wire-35 No., Bearing-6202, Grease (Indent the item)",6/26/2023
